"MTU (CET/CEST)","Generation - Solar  [MW] Day Ahead/ BZN|DE-LU","Generation - Solar  [MW] Intraday / BZN|DE-LU","Generation - Solar  [MW] Current / BZN|DE-LU","Generation - Wind Offshore  [MW] Day Ahead/ BZN|DE-LU","Generation - Wind Offshore  [MW] Intraday / BZN|DE-LU","Generation - Wind Offshore  [MW] Current / BZN|DE-LU","Generation - Wind Onshore  [MW] Day Ahead/ BZN|DE-LU","Generation - Wind Onshore  [MW] Intraday / BZN|DE-LU","Generation - Wind Onshore  [MW] Current / BZN|DE-LU"
"16.09.2019 11:45 - 16.09.2019 12:00","13521","13693","","2101","1947","","5035","5032",""
"16.09.2019 12:00 - 16.09.2019 12:15","13754","13916","","2074","1926","","5123","5146",""
"16.09.2019 12:15 - 16.09.2019 12:30","13923","14087","","2051","1921","","5204","5248",""
"16.09.2019 12:30 - 16.09.2019 12:45","14005","14179","","2030","1916","","5283","5353",""
"16.09.2019 12:45 - 16.09.2019 13:00","14012","14141","","2010","1908","","5359","5460",""
"16.09.2019 13:00 - 16.09.2019 13:15","13932","14027","","1997","1909","","5417","5561",""
"16.09.2019 13:15 - 16.09.2019 13:30","13795","13861","","1993","1931","","5492","5648",""
"16.09.2019 13:30 - 16.09.2019 13:45","13613","13633","","1993","1947","","5560","5739",""
"16.09.2019 13:45 - 16.09.2019 14:00","13344","13338","","1986","1969","","5636","5820",""
"16.09.2019 14:00 - 16.09.2019 14:15","13015","12943","","1983","1937","","5706","5790",""
"16.09.2019 14:15 - 16.09.2019 14:30","12661","12542","","1986","1981","","5721","5801",""
"16.09.2019 14:30 - 16.09.2019 14:45","12242","12075","","1994","2023","","5731","5818",""
"16.09.2019 14:45 - 16.09.2019 15:00","11738","11562","","1996","2065","","5742","5835",""
"16.09.2019 15:00 - 16.09.2019 15:15","11194","11014","","2013","2111","","5741","5865",""
"16.09.2019 15:15 - 16.09.2019 15:30","10620","10420","","2054","2164","","5716","5855",""
"16.09.2019 15:30 - 16.09.2019 15:45","9973","9767","","2095","2221","","5692","5837",""
"16.09.2019 15:45 - 16.09.2019 16:00","9289","9086","","2133","2272","","5669","5825",""
"16.09.2019 16:00 - 16.09.2019 16:15","8571","8379","","2178","2324","","5635","5811",""
"16.09.2019 16:15 - 16.09.2019 16:30","7811","7637","","2214","2386","","5587","5787",""
"16.09.2019 16:30 - 16.09.2019 16:45","7012","6858","","2253","2441","","5534","5776",""
"16.09.2019 16:45 - 16.09.2019 17:00","6192","6057","","2290","2502","","5485","5762",""
"16.09.2019 17:00 - 16.09.2019 17:15","5381","5258","","2327","2556","","5435","5745",""
"16.09.2019 17:15 - 16.09.2019 17:30","4569","4453","","2369","2614","","5331","5673",""
"16.09.2019 17:30 - 16.09.2019 17:45","3754","3645","","2409","2673","","5233","5598",""
"16.09.2019 17:45 - 16.09.2019 18:00","2976","2880","","2450","2735","","5134","5522",""
"16.09.2019 18:00 - 16.09.2019 18:15","2256","2163","","2495","2796","","5041","5451",""
"16.09.2019 18:15 - 16.09.2019 18:30","1606","1517","","2553","2848","","4984","5393",""
"16.09.2019 18:30 - 16.09.2019 18:45","1054","970","","2606","2906","","4927","5326",""
"16.09.2019 18:45 - 16.09.2019 19:00","578","537","","2661","2965","","4865","5252",""
"16.09.2019 19:00 - 16.09.2019 19:15","282","247","","2721","3020","","4798","5191",""
"16.09.2019 19:15 - 16.09.2019 19:30","122","104","","2781","3065","","4762","5166",""
"16.09.2019 19:30 - 16.09.2019 19:45","5","5","","2839","3109","","4729","5147",""
"16.09.2019 19:45 - 16.09.2019 20:00","0","0","","2900","3156","","4698","5132",""
"16.09.2019 20:00 - 16.09.2019 20:15","0","0","","2962","3209","","4671","5120",""
"16.09.2019 20:15 - 16.09.2019 20:30","0","0","","3031","3269","","4735","5192",""
"16.09.2019 20:30 - 16.09.2019 20:45","0","0","","3099","3327","","4804","5266",""
"16.09.2019 20:45 - 16.09.2019 21:00","0","0","","3168","3388","","4875","5343",""
"16.09.2019 21:00 - 16.09.2019 21:15","0","0","","3239","3447","","4947","5330",""
"16.09.2019 21:15 - 16.09.2019 21:30","0","0","","3305","3507","","5031","5435",""
"16.09.2019 21:30 - 16.09.2019 21:45","0","0","","3376","3569","","5107","5533",""
"16.09.2019 21:45 - 16.09.2019 22:00","0","0","","3447","3625","","5184","5639",""
"16.09.2019 22:00 - 16.09.2019 22:15","0","0","","3524","3698","","5218","5679",""
"16.09.2019 22:15 - 16.09.2019 22:30","0","0","","3621","3775","","5317","5791",""
"16.09.2019 22:30 - 16.09.2019 22:45","0","0","","3718","3857","","5416","5896",""
"16.09.2019 22:45 - 16.09.2019 23:00","0","0","","3815","3936","","5513","6009",""
"16.09.2019 23:00 - 16.09.2019 23:15","0","0","","3904","4011","","5623","6134",""
"16.09.2019 23:15 - 16.09.2019 23:30","0","0","","3978","4102","","5747","6274",""
"16.09.2019 23:30 - 16.09.2019 23:45","0","0","","4055","4193","","5869","6415",""
"16.09.2019 23:45 - 17.09.2019 00:00","0","0","","4135","4294","","5997","6563",""
"17.09.2019 00:00 - 17.09.2019 00:15","0","0","","4256","4593","","6840","7050",""
"17.09.2019 00:15 - 17.09.2019 00:30","0","0","","4342","4446","","7010","7289",""
"17.09.2019 00:30 - 17.09.2019 00:45","0","0","","4431","4506","","7173","7572",""
"17.09.2019 00:45 - 17.09.2019 01:00","0","0","","4486","4607","","7285","7692",""
"17.09.2019 01:00 - 17.09.2019 01:15","0","0","","4568","4682","","7443","7802",""
"17.09.2019 01:15 - 17.09.2019 01:30","0","0","","4647","4709","","7586","8117",""
"17.09.2019 01:30 - 17.09.2019 01:45","0","0","","4725","4672","","7734","8350",""
"17.09.2019 01:45 - 17.09.2019 02:00","0","0","","4800","4903","","7887","8481",""
"17.09.2019 02:00 - 17.09.2019 02:15","0","0","","4872","5034","","8031","9101",""
"17.09.2019 02:15 - 17.09.2019 02:30","0","0","","4945","5134","","8140","9101",""
"17.09.2019 02:30 - 17.09.2019 02:45","0","0","","5012","5230","","8287","8857",""
"17.09.2019 02:45 - 17.09.2019 03:00","0","0","","5068","5187","","8402","8822",""
"17.09.2019 03:00 - 17.09.2019 03:15","0","0","","5128","5211","","8449","9276",""
"17.09.2019 03:15 - 17.09.2019 03:30","0","0","","5187","5314","","8630","9304",""
"17.09.2019 03:30 - 17.09.2019 03:45","0","0","","5238","5503","","8816","9222",""
"17.09.2019 03:45 - 17.09.2019 04:00","0","0","","5292","5540","","9007","9168",""
"17.09.2019 04:00 - 17.09.2019 04:15","0","0","","5338","5493","","9198","9372",""
"17.09.2019 04:15 - 17.09.2019 04:30","0","0","","5375","5538","","9406","9621",""
"17.09.2019 04:30 - 17.09.2019 04:45","0","0","","5415","5638","","9609","9988",""
"17.09.2019 04:45 - 17.09.2019 05:00","0","0","","5453","5709","","9815","10064",""
"17.09.2019 05:00 - 17.09.2019 05:15","0","0","","5488","5632","","10019","10134",""
"17.09.2019 05:15 - 17.09.2019 05:30","0","0","","5515","5694","","10260","10418",""
"17.09.2019 05:30 - 17.09.2019 05:45","0","0","","5536","5639","","10510","10770",""
"17.09.2019 05:45 - 17.09.2019 06:00","0","0","","5561","5740","","10754","11015",""
"17.09.2019 06:00 - 17.09.2019 06:15","0","0","","5579","5861","","11152","11444",""
"17.09.2019 06:15 - 17.09.2019 06:30","0","0","","5472","5817","","11258","11754",""
"17.09.2019 06:30 - 17.09.2019 06:45","0","0","","5492","5512","","11503","11985",""
"17.09.2019 06:45 - 17.09.2019 07:00","26","26","","5512","5388","","11755","12340",""
"17.09.2019 07:00 - 17.09.2019 07:15","232","159","","5525","5430","","12015","12673",""
"17.09.2019 07:15 - 17.09.2019 07:30","477","392","","5537","5224","","12263","12750",""
"17.09.2019 07:30 - 17.09.2019 07:45","921","801","","5195","5061","","12575","13238",""
"17.09.2019 07:45 - 17.09.2019 08:00","1569","1404","","5200","5099","","12832","13462",""
"17.09.2019 08:00 - 17.09.2019 08:15","2290","2124","","5210","5134","","13073","13691",""
"17.09.2019 08:15 - 17.09.2019 08:30","3087","2921","","5216","5158","","13404","14040",""
"17.09.2019 08:30 - 17.09.2019 08:45","3964","3819","","5228","5188","","13734","14318",""
"17.09.2019 08:45 - 17.09.2019 09:00","4823","4724","","5235","5213","","14072","14508",""
"17.09.2019 09:00 - 17.09.2019 09:15","5699","5630","","5240","5235","","14371","14881",""
"17.09.2019 09:15 - 17.09.2019 09:30","6567","6541","","5250","5256","","14848","15401",""
"17.09.2019 09:30 - 17.09.2019 09:45","7466","7461","","5253","5274","","15331","15922",""
"17.09.2019 09:45 - 17.09.2019 10:00","8322","8354","","5258","5292","","15808","16420",""
"17.09.2019 10:00 - 17.09.2019 10:15","9152","9210","","5259","5307","","16300","16925",""
"17.09.2019 10:15 - 17.09.2019 10:30","9935","10019","","5262","5324","","16834","17472",""
"17.09.2019 10:30 - 17.09.2019 10:45","10665","10768","","5267","5340","","17372","18034",""
"17.09.2019 10:45 - 17.09.2019 11:00","11334","11453","","5266","5353","","17923","18604",""
"17.09.2019 11:00 - 17.09.2019 11:15","11951","12078","","5266","5368","","18478","19169",""
"17.09.2019 11:15 - 17.09.2019 11:30","12497","12634","","5267","5368","","19060","19774",""
"17.09.2019 11:30 - 17.09.2019 11:45","12956","13087","","5270","5371","","19634","20377",""
"17.09.2019 11:45 - 17.09.2019 12:00","13355","13483","","5273","5374","","20195","20965",""
"17.09.2019 12:00 - 17.09.2019 12:15","13723","13843","","5271","5378","","20737","21514",""
"17.09.2019 12:15 - 17.09.2019 12:30","14041","14151","","5270","5378","","21246","22011",""
"17.09.2019 12:30 - 17.09.2019 12:45","14320","14420","","5272","5379","","21755","22502",""
"17.09.2019 12:45 - 17.09.2019 13:00","14521","14629","","5269","5377","","22267","22982",""
"17.09.2019 13:00 - 17.09.2019 13:15","14674","14796","","5271","5378","","22756","23442",""
"17.09.2019 13:15 - 17.09.2019 13:30","14753","14920","","5274","5388","","23178","23880",""
"17.09.2019 13:30 - 17.09.2019 13:45","14767","15006","","5279","5398","","23601","24315",""
"17.09.2019 13:45 - 17.09.2019 14:00","14740","15030","","5283","5409","","24021","24738",""
"17.09.2019 14:00 - 17.09.2019 14:15","14667","14743","","5287","5294","","24436","24873",""
"17.09.2019 14:15 - 17.09.2019 14:30","14501","14613","","5288","5297","","24727","25182",""
"17.09.2019 14:30 - 17.09.2019 14:45","14251","14405","","5290","5297","","25018","25497",""
"17.09.2019 14:45 - 17.09.2019 15:00","13990","14131","","5291","5298","","25309","25807",""
"17.09.2019 15:00 - 17.09.2019 15:15","13664","13796","","5293","5301","","25588","26075",""
"17.09.2019 15:15 - 17.09.2019 15:30","13228","13388","","5295","5303","","25806","26292",""
"17.09.2019 15:30 - 17.09.2019 15:45","12629","12829","","5300","5307","","26018","26504",""
"17.09.2019 15:45 - 17.09.2019 16:00","11928","12155","","5305","5310","","26228","26708",""
"17.09.2019 16:00 - 17.09.2019 16:15","11168","11402","","5676","5683","","26367","26843",""
"17.09.2019 16:15 - 17.09.2019 16:30","10347","10599","","5676","5689","","26539","26997",""
"17.09.2019 16:30 - 17.09.2019 16:45","9446","9662","","5677","5692","","26707","27152",""
"17.09.2019 16:45 - 17.09.2019 17:00","8490","8663","","5680","5695","","26871","27304",""
"17.09.2019 17:00 - 17.09.2019 17:15","7498","7622","","5684","5699","","27014","27441",""
"17.09.2019 17:15 - 17.09.2019 17:30","6476","6560","","5688","5701","","26823","27280",""
"17.09.2019 17:30 - 17.09.2019 17:45","5389","5451","","5691","5707","","26622","27109",""
"17.09.2019 17:45 - 17.09.2019 18:00","4329","4351","","5696","5708","","26416","26938",""
"17.09.2019 18:00 - 17.09.2019 18:15","3318","3305","","5699","5712","","26188","26737",""
"17.09.2019 18:15 - 17.09.2019 18:30","2356","2316","","5707","5707","","25866","26430",""
"17.09.2019 18:30 - 17.09.2019 18:45","1541","1481","","5708","5705","","25542","26118",""
"17.09.2019 18:45 - 17.09.2019 19:00","866","802","","5713","5699","","25212","25807",""
"17.09.2019 19:00 - 17.09.2019 19:15","402","365","","5715","5693","","24881","25494",""
"17.09.2019 19:15 - 17.09.2019 19:30","177","153","","5719","5705","","24514","25128",""
"17.09.2019 19:30 - 17.09.2019 19:45","5","5","","5722","5717","","24141","24760",""
"17.09.2019 19:45 - 17.09.2019 20:00","0","0","","5722","5725","","23785","24401",""
"17.09.2019 20:00 - 17.09.2019 20:15","0","0","","5726","5736","","23446","24038",""
"17.09.2019 20:15 - 17.09.2019 20:30","0","0","","5730","5729","","23123","23734",""
"17.09.2019 20:30 - 17.09.2019 20:45","0","0","","5729","5732","","22796","23418",""
"17.09.2019 20:45 - 17.09.2019 21:00","0","0","","5728","5727","","22469","23103",""
"17.09.2019 21:00 - 17.09.2019 21:15","0","0","","5727","5725","","22140","22632",""
"17.09.2019 21:15 - 17.09.2019 21:30","0","0","","5727","5725","","21802","22361",""
"17.09.2019 21:30 - 17.09.2019 21:45","0","0","","5725","5723","","21467","22087",""
"17.09.2019 21:45 - 17.09.2019 22:00","0","0","","5724","5723","","21121","21809",""
"17.09.2019 22:00 - 17.09.2019 22:15","0","0","","5745","5747","","20501","21255",""
"17.09.2019 22:15 - 17.09.2019 22:30","0","0","","5740","5748","","20219","21011",""
"17.09.2019 22:30 - 17.09.2019 22:45","0","0","","5739","5749","","19919","20762",""
"17.09.2019 22:45 - 17.09.2019 23:00","0","0","","5737","5747","","19612","20516",""
"17.09.2019 23:00 - 17.09.2019 23:15","0","0","","5736","5746","","19310","20287",""
"17.09.2019 23:15 - 17.09.2019 23:30","0","0","","5729","5739","","19025","20046",""
"17.09.2019 23:30 - 17.09.2019 23:45","0","0","","5724","5735","","18729","19802",""
"17.09.2019 23:45 - 18.09.2019 00:00","0","0","","5717","5728","","18441","19551",""
"18.09.2019 00:00 - 18.09.2019 00:15","0","0","","4721","4394","","18914","20736",""
"18.09.2019 00:15 - 18.09.2019 00:30","0","0","","4718","4485","","18648","20541",""
"18.09.2019 00:30 - 18.09.2019 00:45","0","0","","4714","4590","","18374","19942",""
"18.09.2019 00:45 - 18.09.2019 01:00","0","0","","4713","4596","","18090","19708",""
"18.09.2019 01:00 - 18.09.2019 01:15","0","0","","4710","4650","","17821","19661",""
"18.09.2019 01:15 - 18.09.2019 01:30","0","0","","4700","4768","","17568","19362",""
"18.09.2019 01:30 - 18.09.2019 01:45","0","0","","4691","5024","","17308","18927",""
"18.09.2019 01:45 - 18.09.2019 02:00","0","0","","4680","5135","","17050","18279",""
"18.09.2019 02:00 - 18.09.2019 02:15","0","0","","4667","5078","","16788","18087",""
"18.09.2019 02:15 - 18.09.2019 02:30","0","0","","5043","5118","","16992","17565",""
"18.09.2019 02:30 - 18.09.2019 02:45","0","0","","5015","5158","","16768","17129",""
"18.09.2019 02:45 - 18.09.2019 03:00","0","0","","4992","5356","","16533","16763",""
"18.09.2019 03:00 - 18.09.2019 03:15","0","0","","4971","5134","","16071","16444",""
"18.09.2019 03:15 - 18.09.2019 03:30","0","0","","4960","5119","","15830","16155",""
"18.09.2019 03:30 - 18.09.2019 03:45","0","0","","4947","5118","","15589","15821",""
"18.09.2019 03:45 - 18.09.2019 04:00","0","0","","4937","5151","","15343","15520",""
"18.09.2019 04:00 - 18.09.2019 04:15","0","0","","4924","5150","","15096","15338",""
"18.09.2019 04:15 - 18.09.2019 04:30","0","0","","4910","5212","","14875","15115",""
"18.09.2019 04:30 - 18.09.2019 04:45","0","0","","4896","5310","","14650","14870",""
"18.09.2019 04:45 - 18.09.2019 05:00","0","0","","4885","5316","","14425","14640",""
"18.09.2019 05:00 - 18.09.2019 05:15","0","0","","4874","5326","","14202","14297",""
"18.09.2019 05:15 - 18.09.2019 05:30","0","0","","4862","5324","","14048","14200",""
"18.09.2019 05:30 - 18.09.2019 05:45","0","0","","4853","5335","","13890","14097",""
"18.09.2019 05:45 - 18.09.2019 06:00","0","0","","4845","5305","","13734","13883",""
"18.09.2019 06:00 - 18.09.2019 06:15","0","0","","4812","5225","","13778","13866",""
"18.09.2019 06:15 - 18.09.2019 06:30","0","0","","4804","5219","","13669","13721",""
"18.09.2019 06:30 - 18.09.2019 06:45","0","0","","4793","5214","","13563","13496",""
"18.09.2019 06:45 - 18.09.2019 07:00","27","26","","4791","5184","","13446","13532",""
"18.09.2019 07:00 - 18.09.2019 07:15","315","256","","4775","5168","","13327","13772",""
"18.09.2019 07:15 - 18.09.2019 07:30","777","725","","4739","5142","","13156","13535",""
"18.09.2019 07:30 - 18.09.2019 07:45","1784","1675","","4705","5155","","12976","13077",""
"18.09.2019 07:45 - 18.09.2019 08:00","3050","2970","","4674","5128","","12731","12781",""
"18.09.2019 08:00 - 18.09.2019 08:15","4461","4386","","4639","5095","","12467","12368",""
"18.09.2019 08:15 - 18.09.2019 08:30","5952","5858","","4601","5071","","12215","11953",""
"18.09.2019 08:30 - 18.09.2019 08:45","7543","7474","","4562","5018","","11963","11418",""
"18.09.2019 08:45 - 18.09.2019 09:00","9160","9114","","4524","4978","","11725","10946",""
"18.09.2019 09:00 - 18.09.2019 09:15","10777","10755","","4484","4938","","11489","10766",""
"18.09.2019 09:15 - 18.09.2019 09:30","12394","12402","","4449","4914","","11687","10948",""
"18.09.2019 09:30 - 18.09.2019 09:45","13937","13997","","4412","4891","","11898","11141",""
"18.09.2019 09:45 - 18.09.2019 10:00","15382","15480","","4377","4868","","12089","11410",""
"18.09.2019 10:00 - 18.09.2019 10:15","16714","16851","","4340","4848","","12288","11694",""
"18.09.2019 10:15 - 18.09.2019 10:30","17956","18132","","4320","4834","","12475","12242",""
"18.09.2019 10:30 - 18.09.2019 10:45","19072","19285","","4301","4816","","12662","12791",""
"18.09.2019 10:45 - 18.09.2019 11:00","20052","20296","","4277","4797","","12910","13283",""
"18.09.2019 11:00 - 18.09.2019 11:15","20902","21189","","4252","4773","","13148","13744",""
"18.09.2019 11:15 - 18.09.2019 11:30","21575","21938","","4234","4739","","13317","13999",""
"18.09.2019 11:30 - 18.09.2019 11:45","22089","22554","","4220","4710","","13483","14243",""
"18.09.2019 11:45 - 18.09.2019 12:00","22528","23056","","4203","4676","","13645","14466",""
"18.09.2019 12:00 - 18.09.2019 12:15","22846","23436","","4183","4659","","13810","14686",""
"18.09.2019 12:15 - 18.09.2019 12:30","23084","23731","","4158","4656","","13956","14834",""
"18.09.2019 12:30 - 18.09.2019 12:45","23244","23883","","4130","4652","","14104","14977",""
"18.09.2019 12:45 - 18.09.2019 13:00","23347","23989","","4103","4648","","14238","15143",""
"18.09.2019 13:00 - 18.09.2019 13:15","23335","23983","","4079","4649","","14372","15306",""
"18.09.2019 13:15 - 18.09.2019 13:30","23257","23888","","4072","4659","","14541","15498",""
"18.09.2019 13:30 - 18.09.2019 13:45","23055","23666","","4064","4664","","14712","15693",""
"18.09.2019 13:45 - 18.09.2019 14:00","22732","23332","","4060","4671","","14891","15878",""
"18.09.2019 14:00 - 18.09.2019 14:15","22291","22759","","4058","4370","","15067","15855",""
"18.09.2019 14:15 - 18.09.2019 14:30","21789","22213","","4070","4382","","15220","16022",""
"18.09.2019 14:30 - 18.09.2019 14:45","21180","21565","","4082","4395","","15374","16194",""
"18.09.2019 14:45 - 18.09.2019 15:00","20483","20821","","4092","4405","","15468","16302",""
"18.09.2019 15:00 - 18.09.2019 15:15","19662","19970","","4106","4414","","15559","16447",""
"18.09.2019 15:15 - 18.09.2019 15:30","18724","19010","","4114","4434","","15579","16479",""
"18.09.2019 15:30 - 18.09.2019 15:45","17674","17959","","4120","4450","","15603","16508",""
"18.09.2019 15:45 - 18.09.2019 16:00","16545","16834","","4131","4468","","15679","16574",""
"18.09.2019 16:00 - 18.09.2019 16:15","15346","15615","","4288","4636","","15756","16631",""
"18.09.2019 16:15 - 18.09.2019 16:30","14077","14315","","4301","4629","","15718","16587",""
"18.09.2019 16:30 - 18.09.2019 16:45","12714","12896","","4313","4621","","15677","16540",""
"18.09.2019 16:45 - 18.09.2019 17:00","11286","11437","","4325","4620","","15627","16425",""
"18.09.2019 17:00 - 18.09.2019 17:15","9834","9926","","4331","4615","","15567","16303",""
